,rating,teks_setelah_prep
2447,3,barang bagus harga miring cm minus nya layar terang soft baca flashdisk baca hdd flashdisk gb subtitle nya atur televisi tetangga belah
2448,3,suara cempreng volume br dengar film baca hdd external gambar suara
2449,3,barang aman packing bublenya sobek sobek bikin kecewa estimasi kirim tolong kirim cantum barang jugabukannya estimasi barang realitanya telat bangetmksh
2450,3,pesan estimasi koq posisi bandung barat jawa telat barang bagus terimakasih lazada layan moga jaga komitmen bebas ongkirnya
2451,3,barang telat estimasi bingung banget kemaren batalin sabarin good produk bad delivery
2452,3,kondisi barang bagus kecewa barang jenis kirim rusak syukur ganti bagus kirim cepat verifikasi pesan
2453,3,barang minggu sampegimana nih pelayanannyaseller ko ngecewain
2454,3,beli televisi duajuta kemaren cek hahaha
2455,3,barang
2456,3,barang bagus puasss pokok
2457,3,coba dulusemoga awetmakasih lazada
2458,3,produk bagus murah orderdilnya bengkel servicenya nya jawa timur
2459,3,invoice ny nih klaim garansi
2460,3,datengnya banget untung sabar orang
2461,3,kirim telat kualitas ok harga ok
2462,3,gambar suara pas harga
2463,3,nyampai
2464,3,televisi nya bagus sayang kirim lengkap bracket televisi
2465,3,bosss televisi nya terima televisi nya bagus bener kotak masuk barang terima
2466,3,tera free bracket televisi terima bracket mohon lazada cek ulang tinggal warehouse lazada jasa kirim
2467,3,pesan free bracket nya lazada bantu
2468,3,pesan senin langsung proses lazad selasa pagi dakota cargo tunggu sd jumat malam barang trima sabar sabar sabarrr nyebrang pulau wajar kirim bekas habis sabar
2469,3,good produk barang terima order coba kin oks banget many terimakasih lazada
2470,3,mohon ganti barang kembali tanggal mousenya fungsi guna notebook barang rusak mohon pemberitahuan cepat terimakasih
2471,3,packing rapi kirim cepat
2472,3,pesan malam besok dianterin sayang nya
2473,3,klau cicil bayarny
2474,3,pesan warna biru kasih warna merahsudah install windows touchpad berfungsimungkin nyari drivernya
2475,3,sist in nbx harga ski kondosix ato bkas nich
2476,3,instal laptop free dos
2477,3,pakai ongkir ngx
2478,3,barang hari order sale hrganya tanggal install os cmn kecewa beda warna digmbar mesti biru tua full black tolong konsisten lazada
2479,3,produk asli oke bingung nginstalnya kecewa warna pesan sesuai pesan biru hitam moga awet da kendala
2480,3,warna sesuai warna
2481,3,sesuai foto nih barang ragu beli takut sesuai foto barang
2482,3,juragan main ets bus simulator indonesia
2483,3,bayar kirim
2484,3,faham aktifin nya windows nya gga isi bohong
2485,3,cepat
2486,3,belanja lazadapengiriman jampacking barang rapih aman
2487,3,lumayan bagus
2488,3,pindah channel serasa lot smartphone ram nya gb dijejalin aplikasi tambah penganturan contras brighness distel tajam putih rusak mata nonton durasi fitur eco atur cerah layar hp simpel sih gelap layar televisi nya indoor overall banding harga tara tcl smart televisi kalah fitur menang brand
2489,3,lazada pakai jne paket anter rumah jne tracking datany paket antar alamat tanggal tanggal jemput kantorny jne pas peg jneny ngeyeljangan layan lazada maksimal rusak citra ekspedisi jne
2490,3,jkarta pesan transaksi pakai bayar kirim barang keren speaker kadang cepat pelann parah speakernya
2491,3,walupun nunggu jasa kurir pos indonesia y istri kurir rokok kasih ongkos kasih istri sih lantar gkada coba tau tuh apain kurir y saran lazada pakai kurir lex
2492,3,good job nomor keluh
2493,3,kadang suara nya hilang hilang gituhilang pas momen seru gara gara hilang suara
2494,3,kredit ny
2495,3,good productgood shipping
2496,3,cepat banget kirim barang ok thankyou lazada
2497,3,tolong deskripsi laptop plus garansi
2498,3,mantap bang nota nya
2499,3,barang terima sesuai gambar tera gratis voucher packing kurir voucher tolong cerah terimakasih
2500,3,barang datang telat estimasi keras antem operatoroverall puas belanja dilazadatvnya darat sempurna kondisi oke televisi murah inimantaplahkalo seh bilang televisi murah murahansaya apresiasi kredit point lazadayg tanggap layan keluh langgan
2501,3,paket lambat pesan kamis malam selasa sore br smp jne produk ny garis biru datar taruh balik untung hilang kl klaim garansi ny kartu garansi stempel nota beli
2502,3,usb koq pakai putar lagu gambar video aksesoris
2503,3,remot rusak
2504,3,puas layan lazada barang sesuwai
2505,3,sayang usb movie lobang usb tigas servis jasa n d buku tunjuk coba support kecewa judul usb televisi keluar televisi jaman keluar serta fitur order pikir
2506,3,terimakasih banget kirim sesuai estimasi
2507,3,ya lemott habis ngetik tinggal huruf internet bolot menang layar sayang pakai pros a habis
2508,3,lumayan harga segitu
2509,3,produk terima minggu lebih estimasi kirim itu ambil ekspedisi order transfer status pesan terima terima pesan noresi lacak follow up lazada ekspedisi nomor resi lacak ambil paket ekspedisi barang fungsi bonus tas laptop
2510,3,ready juragan
2511,3,televisi tidal hidup layar gores packingnya pakai kayu patah kena banting salam prose kembali moga ganti
2512,3,prosecornya kecewa
2513,3,ckp
2514,3,barang bagussayang kirim pler jne den ninja van butuh cepat
2515,3,mohon kembali ongkos kirim rupiah sameday servis barang terima lambat terimakasih
2516,3,kali pakai jasa kurir ninja xpreess kirim
2517,3,alhamdulillah barang selamat barang oke sayang kecewa produk microsoftnya registrasi mohon puas full langgan
2518,3,lumayan okey barang bagus tas and mouse
2519,3,kemas tampil bagus fitur auto off fungsi
2520,3,paket cepat paking rapi barang mulusterimakasih lazadaa
2521,3,gilir barang chat kaya patung baca solusi tetang barang pesan masalah
2522,3,lumayan
2523,3,tolong bantu dongcara kredit kartu kredit y minat si bingung
2524,3,kartu garansi nya
2525,3,standar kuaitasnya
2526,3,televisi nya kurir bilang tau cs berkalikali habis pulsa ratus ribu jawab dm ceo lazada deh kirim soundbarnya kirim minggu cs nya dibenerin orang nya trimakasih
2527,3,kirim cepat cepat jadwal seharusnha invoice buku garansi ya
2528,3,blnan tvnya rusak mati cm suara
2529,3,alkhirnya kirim kirim paket
2530,3,barang kemarin koq mini keyboard bonus janji
2531,3,barang mantap samapai selamat kurir ninjvn nya bikin kesel lambat
2532,3,lumayan toko murah
2533,3,kirim barang estimasi pingiriman habis nyampek paksa ambil warehouse jne
2534,3,televisi kirim sesuai deskripsi gambar kurir rumah moga televisi nya awet pakai ya terima kasih lazada
2535,3,bagus suara mantap
2536,3,barang terima chat respon
2537,3,barang terima ulas
2538,3,packing rapi barang bagus minus ny speaker ya kecewa sih
2539,3,frekuensi ko tanyangan rcti sctv indosiar arah dapaet siar ko gambar sendat sendat ya kaya vcd rusak bagus nih tolong do tindak ya
2540,3,proses kirim cepat bayar kaget syok nerima paket tipi gede paketein kam buble wrap packing kayu kartu garansi layar televisi samping koplak haduh jalan layar nya tolong dijwb juragan
2541,3,bintang bonus antena pd kirim unit televisi kemarin dkkirimkan bonus antena digital sesuai spesifikasi jual barang
2542,3,produk bagus sesuai pelayananpengiriman lambat lebih batas tentu lazada
2543,3,lumayan
2544,3,tas
2545,3,tw pas kirim ato sana pas dihidupin eror untung servis asus resmi packing lain bgus
2546,3,kirim mengecewakndtgnya minggu kualitas barang
2547,3,leptop layar claim garansi
2548,3,barang mantullll packing aman rapi windows original kirim pakai expres pesan jam jam
2549,3,express dtng bayar ongkir standar gratis ongkir
2550,3,barang terima barang kondisi sayang yaotu buku tunjuk guna user guide kartu garansi konfirmasi email lazada tulis kirim terima tanggal oct terima tanggal oct tulis terima nya sesuai tanggal janji
2551,3,televisi mantap kirim cepat catchplay hooq iflixnya koq ya settingnya download selesai konek wifi
2552,3,senang televisi hidup eh remote nya min kasih solusi
2553,3,beli jan juni televisi nya rusak timbul garis hitam setebal cm bagi foto kartu garansi laku ganti produk mohon informasi ya
2554,3,lebih packing kayu kurang kirim kena ongkos kirim enam puluh ribu rupiah x ratus puluh ribu rupiah tagih biaya ongkir mahal ratus sembilan puluh ribu rupiah
2555,3,barang selamat lmaa tunggu potong sabtu minggu kaki goyang pasang mur moga awet tunggu bonus nya
2556,3,langsung coba langsung puas bangga desa televisi android mantulllll
2557,3,tvnya puas kirim nya tolong baik tumben nunggu kirim
2558,3,segel kardus buka salah pixel led matititik hitam gambar
2559,3,nunggu
2560,3,puas cepat sata aktifin pakai speaker tambah colok jack mm detect speaker
2561,3,terima tombol volume remote fungsi hubung ybs direspon terimakasih
2562,3,televisi nya lembek krupuk
2563,3,packaging rapi barang gambar bagus tajam suara cempreng cempreng moga awet
2564,3,televisi nya sih oke aman bagus sistem lazada nya kaya aneh order november november tanggal november email barang terima bom panik lapor cs
2565,3,kirim jne jabodetabek lazada standar pengirman expedisi
2566,3,ok
2567,3,gambar mecah
2568,3,waduuh televisi cm jual pedulu bener nih spek nya orang kritis mah beli deh poin plus nya barang cepat pakai banged harga murah wkwkwkkwwkkk
2569,3,televisi pesan cacat trima kasih lazada kecewa jasa paket ninja xpress lambat alas kirim wilayah jogja da jawa pakai jasa ninja xpress trima kasih
2570,3,barang bagus selaras harga patok spec nya sesai socket usb batas dvbt dvb t dvd c kartu garansi bukti beli serta syarat komplain garansi kemudi
2571,3,overall bagus barang kirim proses refund tolong main main deskripsi barang deskripsi tulis dvbtt dvbt tolong baik terimakasih
2572,3,masalah ninja express fisik televisi bagus mulus bom coba overall fungsi engganya
2573,3,muncul suara tet tet detik ya dretur
2574,3,barang nunggunya
2575,3,packing bagus cepat moga awet
2576,3,lumayan bagus dvbt dvbs
2577,3,terima waktusiip coba
2578,3,puas
2579,3,pas terima paket rusak plastiknyaminta cek takut knapalagipula bayar kirim eh kurir jne nolakmisalnya rusak refundpadahal barang cek kondisi dalam bolehuntungnya pas coba kondisi dalam amandikirain kemas pakai packing kayu tuk tangerangbiasanya pesan malam besok pagi datangini cs lazada barang prosestingkatkan kirim
2580,3,oke sih televisi nya packing kayu kirim super sesal expedisi nya
2581,3,inchi nya keren layar yaa sesuai harga full hd bagus hd televisi nya samsung
2582,3,bang televisi nya bagus dapet remotenya mohon bantu
2583,3,pesan televisi datng kartu garansi claim garansi nihm
2584,3,televisi nya inibali order tanggal juli order sesuai pesan waswas pemgiriman
2585,3,televisi terima sore malam pulang kerja langsung stel signa ehk garis blok warna hitam layar garis hitam kecewa rencana ra lazada mudah nnti kondsi
2586,3,faktor ulas kirim cepat pesan tanggal okt tanggal okt on hand cacat produk garis death pixel respone live chat cepat bahas kembali barang sayang tukar produk uang kembali produk cek lazada tanggal okt produk kirim gudang lazada sidoarjo tanggal okt dana kembali rekening lazada produk harga jtaan tingkat qc kirim meminimalisir pengembarian produk elektronik
2587,3,barang bagus kondisi aman kirim bikin jengkel bener jne jne bekas gerak kali paket kurir lex kayak produk buka tinjau dus buka tengah lakban kayak asli bawa pabrik
2588,3,tipi ok gambar bening suara cepat fitur nya gaul kirim nya lot minggu gara pakai je kali lex biar cepat kualitas produk kirim
2589,3,barang ckup lumayan full hd si hd oke la harga gin minus packing kayu
2590,3,ok bintang ku bintang
2591,3,kirim cepett sampenya minggu pakai rusak mati total garansi sih repot ragu kualitas
2592,3,sesuai deskripsi joystick foto promo kemas lewat
2593,3,test cek pakai konekin hometheater avr yamaha harman kardon hdr area gambar blur tajam naik banding televisi merek hdr resolusi k hz hdmi play yotubefilm k chip televisi tunernya bit deinterlace akibat tulis jalan gambar gerak cepat gar halus siar analogdigitalnya muka orang kotak parah tunernya adopsi teknologi jadulwalau benam band dvb t port hdmi support arcparah wajib koneksi home theater tata suara channel port audio out spdif optic kecewa dts nya parah wajib konek hometheater sistem audio channel spek atur televisi ting dts on kualitas panel layar rendah screen blending menggangu area hitam pojok kiri kanan layar sistem androidnya hideblok area menu utamabisa atas aplikasi nonton langsung rubah ting audio videokecuali media player support harddisk tb maksimal tb spek hdr refresh rate lokal dimming respone timetest main game fps ganggu bayang respontimenya atas ms ganggu install kodi cctv view chrome gamepad speaker bluetooth lancar leg hoby main game nonton film audio dts dts hd master tata suara gambar siar televisi bening bit tunernya siar analog mapun digital dvb t televisi rekomendasi hdmi arc audio dts screen bleending coocaa tanggap
2594,3,support hdr backlight bleeding colok empat sudut kirim kualitas gambar suara ok native k produk dipeebaiki kurang tambah suppprt hdr
2595,3,nilai timbang harga televisi murah spek tara segi value banding segi fitur lengkap operasi menu mulus lag cepat smart televisi sony pakai testing hdmi port k output k support hdr hdr support p kecewa alat ngaco outputnya cable televisi hdmi fungsi normal suara gambar televisi cable output p berartifact bagus televisi p sony sony ps fungsi hdmi port batas k hdr atas kualitas graphic k ps set manual k yuv mode pilih otomatis pilih k rgb layar bintik hijau layar gelap pilih mode hasil gambar bagus muas pakai suara buruk suara bass frekuensi dengar dekap error restart kali fitur hdr fungsi warna bayang kecewa sudut gelap cahaya led rata panel segi harga kompetitif harga televisi led k merk dekat harga televisi coocaa
2596,3,televisi k setting warna gambar nya televisi full hd buka video k muas gambar nya bagus setting warna tau dech
2597,3,kualitas gambar siar televisi layar android sesuai harap noise fungsi dnr warna heboh atur ngefek beli harga sale fitur kini yah ok
2598,3,kurang fitur televisi android optimal search aplikasi google playstore unduh instal app sedia tombol remote dedicated printah suara google asisten fungsi spek kualitas k hdr ragu edit warna subtitle lebih worthed d harga jtan uk siar digital dvbt analog wifi bluetooth builtin chromecast slot usb hdmi suara kencang
2599,3,aplikasi televisi support ganti wifi restar makan
2600,3,barangkali fungsi nyala hidup mohon pengembaloan
2601,3,barang sesuai deskripsi kirim menghungi jual
2602,3,sesuai harapandalam pikir pcs apa sesuai harga trimakasih lazada
2603,3,packing unit pakai bubbleplastik unboxing unit utuh kondisi baikmulus restart windows lambat diopreksetup lengkap bawa sleeve tas laptop beli comms wifi inet lancar ngaciirrrtapi peer partisi hdd etcetc ngomong ngomong laptop nyang nehmantulllll tapi sellernya dell indonesia yolori harga jual yolori benerannya window sl bit stiker asli lekat cover belakangbawah laptop
2604,3,beli bayar kirim kondisi fisik aman rapi packing pakai bubble wrap random error gambar antena televisi connect ya nonton via wifi live channel claim garansi xiaomi servis center jarak lumayan rumah toko tanggung error system ubah harga cepat order k tanggal bayar kurir cek harga k tanggal flashsale tanggal kmungkinan bawah k akan harga but of all love this smart televisi
2605,3,kualitas harga muas bracket wall janji kirim kecewa kasih bintang kualitas kirim harga muas kirim braketnya kasih bintang deh
2606,3,terima packaging safety resiko rusak kado berani coba far fine ulas produk minggu ya fiterima kado tambah voucher gratis hooqnya ya
2607,3,produk kirim jakarta bari tumben terima barang kirim
2608,3,pesan jasa jne masalah antar kirim pesan jasa ninja expres cepat tolong perhati jasa kirim kecewa costumer kecewa
