,rating,teks_setelah_prep
2649,3,produk asli anter rumah bayar tempat lazada terimakasih biar langgan deh
2650,3,barang sesuai gambar nya
2651,3,barang sesuai gambar kualitas barang jamin kemas rapi tau pas colok laptop langsung pemberitahuan virus virus it fd nya laptop ya gkpp suka harga murah
2652,3,barang cepat unik lucu sayang pakai d android otg suka banget force close yah pasang cabut pasang cabut
2653,3,barang sesuai gambar kirim
2654,3,terimakasih lazada beli harga rupiah
2655,3,barang cepat packaging bagus sayang kapasitas
2656,3,pesan dtngnya ya
2657,3,barang terima sayang telat jangka standar
2658,3,terimakasih lazada flashdisca ok sesal blanja d lazada
2659,3,lumayan bagus
2660,3,barang smp nya terimakasih lazada lucu imut bentuk nya cubasmoga aweett
2661,3,barang bagussesuai ekspektasiharga murah kirim telat janji overall kasih bintang terimakasih lazada
2662,3,cantikkk lucu pesan kapasitas gb real gb not bad laaahhh ukur usb karakter unyukkkk terimakasih lazada and jual
2663,3,cantikkk lucu pesan kapasitas gb real gb not bad laaahhh ukur usb karakter unyukkkk terimakasih lazada and jual
2664,3,tunggu pas minggu barang pas banget tuju beli pd senang deh barang sesuai gambar kemas rapih isi gb gb terimakasih ya lazada
2665,3,puas lazada kirim cepatt
2666,3,duh imut banget gb koq gb sih
2667,3,barang lucu sesuai gambar sampai cepat mudah awet terima kasih lazada
2668,3,barang bagus pengirimana cepat mngecewakn klaw pesan trimksihhh
2669,3,barang kirim kilat thank lazada
2670,3,bagus
2671,3,ok
2672,3,hebat
2673,3,barang bagus warna sesuai iklan
2674,3,bayar tempat ya
2675,3,bagus pakai listrik susah bawa bawa
2676,3,barang gratis situ barang free
2677,3,suka barang terimakasih
2678,3,barang packing bagus rapi barang coba ok sayang isi data gb an winrar gb musik video beli coat video at gb nya ok nih
2679,3,barang minggu pakai expedisi belah barang berdungsi normal baca gb item kesan ringkih beda item pakai banget tangan berat muka bodi lain
2680,3,barang okbekerja normal sayang isi gb gb mana y
2681,3,barang ok fungsi kcewa full gb
2682,3,barang terima kualitas bagus sayang kirim
2683,3,barang bagus lumayan
2684,3,barang kirim cepat recomended
2685,3,kirim
2686,3,kirim cepat isi nya gb
2687,3,banget suka
2688,3,kapasitas nya ko gb ya
2689,3,overall bagus pas cek kapasitas flashdisknya gb gbnya mana
2690,3,barang normalok
2691,3,flashdisk nya bagus kabel otg nya rusak
2692,3,kak nih pakai hp sih tulis drive dukung format data
2693,3,kabel otg nya rusak ya juragan ko colokin connect
2694,3,barang bagus cepat sampaipacking bagusbenda benda tambah harga kualitas jelek
2695,3,hardisk oke barang sesuai pesan kirim botol pecah
2696,3,pas coba flashdisknya shortcut flashdisk nya
2697,3,pakai banget disruh buru tf brang disiapin brang ya minggu an habis mksa suruh follow store ya
2698,3,harga segitu bagus sihtp berkualitasya butuh korban uras kantong dalem
2699,3,bagusmasa copy filewktu dbuka hilangud dcoba kali
2700,3,tudak simpan file bangak kadang file save save
2701,3,moga barang original pakai
2702,3,packing rapi kirim lambat
2703,3,barang terima sesuai pesan istimewa
2704,3,barang puoch hdd masuk hardisk pas bagus
2705,3,barang bagus bonus tera yaa
2706,3,barang
2707,3,bos tolong kasih tau om kurir kasih barang orang telepon barang
2708,3,barang si ok botol pecah
2709,3,barang terima coba barang murah ya
2710,3,kirim barang cek copy paste formating kapasitas sesuai gb tinggal cek booting os
2711,3,barang aga sesuai gambar kualitas barang jahit dalam rapi tipis empuk meminimalisir efek guncang size
2712,3,pakai resletingnya jebol nama mureehhh
2713,3,bungkus kuranghanya bungkus plastik gores barang terimakasih aza
2714,3,setandar harga murah
2715,3,lumayan lindung harddisk kirain hardcase
2716,3,tau hd merk wd its ok
2717,3,kemas tampil bagus fitur auto off fungsi
2718,3,alhmdllah barang selamat
2719,3,paket cepat paking rapi barang mulusterimakasih lazadaa
2720,3,puas
2721,3,format flashdisk file satu atas gb format fat
2722,3,gilir barang chat kaya patung baca solusi tetang barang pesan masalah
2723,3,terimakasih juragan barang cepat kemaren pesan moga awet
2724,3,barang sesuai pesan tolong baik fitur konfirmasi ikut rule ali express bagus input barang terima barang terima
2725,3,baguss flasdisk nyaayaa moga awet
2726,3,kirim cepat moga awet terimakasih yaaa
2727,3,layan
2728,3,sesuai pesan
2729,3,lumayan
2730,3,brang normal lanjur psan barang batal
2731,3,i bought this unit and expected much like the specification but sent me the unit without copy disk disk features i butuh reclaim i suppose get but i think lazadacoid will help me negotiate with them cause this unit came foreign negara or do think costumers shop has changing the brochure good education well informasi usnice
2732,3,pakai flashdisknya chargernya nambahmalah kurang baterai
2733,3,flashdis pungsi paking rapih terimakasih lazada
2734,3,packing rapihcuma responaif connect hardisk nya over all mah lumayan deh harga sgtu
2735,3,barang original kemas rapi terima lambat hari jadwal maksimum kirim moga perhati sukses depan
2736,3,pakai flash disk nya panas
2737,3,paket barang ok kurir ramah bicara ditelfon baikbentak barang kirim sesuai alamat jemput
2738,3,paket barang ok kurir ramah bicara ditelfon barang kirim sesuai alamat jemput
2739,3,puas sesuai gambar
2740,3,puass
2741,3,bgus sihbody ringan banget copy paste supercepat cepat overheat overheat kbaca storage flashdisknya
2742,3,imut kapasitanya mantap datang lamaaa puas
2743,3,murah cepat bagus used space gb gb
2744,3,terimakasih barang nya darat selamat
2745,3,sesuai gambar kirim cepa top lh
2746,3,used space full
2747,3,barang bagus sesuai deskripasi kirim terimakasih lazada
2748,3,barang okepengirimannya cepattapi harga turun
2749,3,kualitas bagus sesuai gambar
2750,3,datengnya cepat sih fd nya garusak pesan pink kirim merah hmm
2751,3,sesuai tb gb
2752,3,sesuai sih tb
2753,3,beli promo harbolnas eh habis beli cek lapak langgan murah ribu sesal kirain flashsale lzd da mantap eh tipu packing minim bener ngeri packing plastik hitam bubblewrap tipis dilakban mudah pas kirim habis terombang ambing perfect performa terimakasih juragan moga feedback depan sukses
2754,3,packing oke daftar sn barang situs deteksi bingung
2755,3,makan minggu sayaterima kasih
2756,3,everthing is ok terimakasih lazada
2757,3,stndr
2758,3,kirim cepat isi gb
2759,3,moga tahan
2760,3,ulang order beli flashdisk barang fungsi
2761,3,good
2762,3,barang fungsi normal banding harga lumayan mahal
2763,3,mantap barang mantul kecewa lambat barang y barang norjay
2764,3,kemas ok emang original kurang kapasitas baca gb sisa mana
2765,3,pokok ok deeh
2766,3,lumayan bagus
2767,3,dicobs
2768,3,banget nya lumayan sih
2769,3,flasdisknya bagus ringan takut pecah jatuh
2770,3,barang bagus kirim cepat packing bagus tawar
2771,3,mantap kirim cepat barang ok
2772,3,mantap kirim cepat barang ok
2773,3,simpel lumayan cepat
2774,3,barang bagus harga murahmakin setia langgan lazada
2776,3,pesan tanggal tanggal nunggunya barang as total space gb
2777,3,barang sesuai pesan kirim lambat
2778,3,sesuai pesan packing tambah buble wrap good kondisi
2779,3,tolong bantu dongcara kredit kartu kredit y minat si bingung
2780,3,terimakasih lazada kirim flashdisknya tangan pakai lex barang langsung coba oke merk sandisk otg
2781,3,nicee
2782,3,pesan banget sampai
2783,3,ok
2784,3,flashdisknya kuat alias cepat longgar kulit luar
2785,3,lumayan kwalitas yad sengaja kasih bintang
2786,3,status kirim ya
2787,3,barang sesuai gambar salah salah baca gb eh mbak kecewa sangan sesal tukar
2788,3,edisi salah baca kirain giga mbak but ya oke barang bagus packing oke terimakasih lazada
2789,3,transfer data okekapasitas
2790,3,far found ok
2791,3,barang coba packing plastik nya pecah moga fungsi
2792,3,puas
2793,3,great its like i expected
2794,3,isi completed cmn flashdisk cmn gb terimakasih
2795,3,usb oke lahlampu led pakai rusak tutup lepas
2796,3,otg nya fungsi
2797,3,not rekomendasi cocok alat simpan mp mobil
2798,3,file nya buka tidak-apa-apa kirim ok sihlebih cepat terimakasih ya
2799,3,fungsi sesuai guna
2800,3,lumayan
2801,3,warnaya enda sesuai pesan
2802,3,barang terima lambat tanggal informasi lebih batas tanggal tera kualitas barang pesan plus bonus hadiah tawar terimakasih lazada
2803,3,ok
2804,3,hdd terima fungsi sayang bonus gambar sengaja timbang pilih mousepad model pouch gambar banding jual bonus terima model pouch gambar kalendar
2805,3,hai okay malas banget nulis nih tinjau barang kondisi yah pouch nya sesuai gambar dapetin ya barang cepat estimasi which is good barang bagus bener well hopefully may god be in my side senang banget kali hdd external bagus cantik kapasitas beautiful nulis nih tinjau pikir kayak salah tinjau nerima tinjau tepatin janji nya a man of word jujur berani beli bayar sistem bayar kirim jujur takut kali shopping online harga atas juta cemas barang aman hard disk nya pakai shes in my side and will be forever saran sih sang jual the jual depan mending nawarin produk emang pouch nya model murah mah apa mah barang emang bagus emang bener nawarin fakta nipu nama oke deh viewer depan copy paste nih tinjau capek ngetik hahahah well moga ngereview which means beli barang and which means sukses rezeki getting rich ahahahah amiin ya allah oke deh sekian tinjau ya arigatou nee
2806,3,barang makassar good job juragan gift sesuai gambar puas lumayan manfaat gift ganti kirim beli tingkat
2807,3,free pouch mouse pad sesuai gambar pouch tas gambar mouse pad gambar merk seagate winnie the ph lebih puas terimakasih
2808,3,terimakasih lazada kenkez hardisk terima bungkus rapi segel sayang free gift sesuai gambar mouse pad ganti notes pulpen
2809,3,terima kasih pesan terima hardisk
2810,3,tipis trendi bonus sesuai gambar moupadnya merk wd mecing sma case hardisknya sesuai produk sih ok mantap
2811,3,produk jual bagus sesuai harap bonus pouch mouse pad sesuai gambar
2812,3,barang terima sesuai deskripsinamun kirim barang menghawatirkan jasa kirim konfirmasi kirim barang tauya televisi titip tukang warung jaga parkir untung bapak jujur kasih tau kirim televisi tolong perhati jasa kirim kirim pasti komunikasi customer pasti customer terima barang hilang tanggung lazada ok jasa kirim kacau parah
2813,3,kartu garansi nya
2814,3,barang bagus packing nya ok kirim sesuai jadwal coba file buka exel file nya corupt usb nya tera skripsi nya moga awet amin
2815,3,harga sih siapsiap kualitas abalabal pas colok nali gb berikutberikutnya colok langsung nali digoyanggoyang
2816,3,barang diterimatp kirim
2817,3,terima lazy pot nya kaya second yaa
2818,3,barang terima
2819,3,packing rapicepat sampaicuma pas dpakai simpan data lemooottt juragan
2820,3,beda model
2821,3,brgny bgsbs fungsi ngebantu banget save file penuh laptopmoga rusak d brgnya
2822,3,minta merah dapetnya biru
2823,3,barang sampecepet banget sihh emank bayar langsung proses langsung kirim besok packing an ny sih riskan pakai buble warp lapis langsung kotak dus riskan banting ato ketimpabelom coba
2824,3,layan cepat wd baca komp
2825,3,lumayan harga sgtu gb tau kuat than blntahun
2826,3,barang oke banget ruarr kirim nya konfirmasi gagal jasa kirim bilang orang pulang kampung wkwkwkwkwk kreatiff
2827,3,coba si ulas pakai tampil si
2828,3,barang tanggan selamat paket original bangus banget mantap deh sayang paket oke kirim banget
2829,3,kurir ramah jual ramah santai respon hddnya bagus bonus kawan
2830,3,kasih bintang chat jual warna biru ready ready terang beli tulis warna biru nyata hardisk warna hitam terang kecewa
2831,3,kapasitas tb tb moga awet paket pouch seagate sayang hddnya muat dipakaitrs bonus earphone merek seagate disygkan rusakkkksama pakai
2832,3,beli falsdisk pcs otg gb pcs d kirim falsdisk nya sih
2833,3,teromaksih lazada barang
2834,3,muas pesan barang beda untung gb kecewa berat langgan
2835,3,barang sesuai gambar casingnya plastik tutup
2836,3,kecewa kerna beda barang tawar tutup nya terima flashdisk
2837,3,barang nya beda pes
2838,3,aneh beda gambar
2839,3,kirim
2840,3,ya lengkap si sesuai judul rekomendasi kerja it ya sifat fat cant convert ntfs ya sistem copy paste file lot banget ya orang kantor use tidak-apa-apa la
2841,3,cepat transfer banget
2842,3,lumayan terima kasih
2843,3,berani kelas barang elektronik kirim balut plastik wrapping overall good
2844,3,terimakasih kak barang moga pakai flasdisknya barang bom coba kasih bintang bagus kasih bintang
2845,3,standar kuaitasnya
2846,3,packing rapibarang sesuai pesan kecewa coz pese
2847,3,sengaja amnil large kecil
2848,3,fd cash nya retak
2849,3,barang terima normal transfer data lelet wajar barang barang original
2850,3,televisi nya kurir bilang tau cs berkalikali habis pulsa ratus ribu jawab dm ceo lazada deh kirim soundbarnya kirim minggu cs nya dibenerin orang nya trimakasih
2851,3,barang bagus packaging pakai kayu bubble wrap kali box buka busa patah cek barang kecewa sistem lazada cicil kk nya coba puluh kali install ulang app cs nya bikin frustrasi harga miring sih bikin bayar full kl ya pindah toko belah pakai lajadah
2852,3,kirim cepat cepat jadwal seharusnha invoice buku garansi ya
2853,3,televisi nya bagus buram pinggir atastrmksh
2854,3,blnan tvnya rusak mati cm suara
2855,3,coba ok kendala cm rada rumah z
2856,3,alkhirnya kirim kirim paket
2857,3,terimakasih real pict pokok
2858,3,barang kemarin koq mini keyboard bonus janji
2859,3,maaf kartu garansi dalam kardus ya sayang dipacking kayu
2860,3,barang mantap samapai selamat kurir ninjvn nya bikin kesel lambat
2861,3,buku garansi mana kemas
2863,3,barang nya kabel hardiksnya casing kabel
2864,3,barang bagus obeng soft casenya d gambar
2865,3,lumayan ok
2866,3,cacat sih gores fungsi
2867,3,lumayan toko murah
2868,3,nangkap sinyal bagus pakai antena bagus pakai televisi
2869,3,flashdisk nya pakai isi giga ya
2870,3,paket terima kendala ekspedisi kirim minggu konfirmasi status
2871,3,packing bagus pas transfer data sd card sandisk
2872,3,ngomentari kurir sopan maspak kurirtiga bintang
2873,3,kirim barang estimasi pingiriman habis nyampek paksa ambil warehouse jne
2874,3,bagus kirim
2875,3,televisi kirim sesuai deskripsi gambar kurir rumah moga televisi nya awet pakai ya terima kasih lazada
2876,3,paket terima kendala ekspedisi kirim minggu konfirmasi status paket terima paket terima
2877,3,ya lumayan flashdisksd harga segitutapi size flashdisknya lenceng gbtapi dapet bonus voucherlumayan ngecashpackingnya rapioverall bagus lahterimakasih lazada sandisk
2878,3,paket terima kendala ekspedisi kirim minggu konfirmasi status
2879,3,file folder encripsinya
2880,3,produk original kirim lambaat
2881,3,barang bagus
2882,3,barang oke gb kirim minggu
2883,3,sih flashdisnya bagusbagus format ya banding flashdisk beda tulis gb warna baca sandisknya cerah
2884,3,barang original gb lumayan cepat tuk nyimpan data
2885,3,barang sesuai dipesanpengemasan rapiwalaupun nya estimasi lama
2886,3,bungkus barang bagus cma usaha kirim cpatin
2887,3,murah sih handsfree janji pesan orang
2888,3,kirim cepat packing free handset kemarin ko download flashdisk nya baca fd nya baca ya fd bagus gb
2889,3,sip
2890,3,bagus suara mantap
2891,3,barang bagus packing kasih kam plastik gelembung smacamnya agat aman kirim
2892,3,barang terima chat respon
2893,3,barang bagussayang prosesnyamakasihhhsmoga lancar
2894,3,barang terima ulas
2895,3,sudut pandang sempit sudut fokus warna contrast lari kwalitas layar muas
2896,3,packing rapi barang bagus minus ny speaker ya kecewa sih
2897,3,duduk televisi kokoh rawan trhdp goncangan apalgi salah dudukanya presisi luar oke
